v_cost,loss,tpr,fpr,p_fake,log10_lambda,loss_aversion
8.833654476422816426e-01,2.507033456116914749e+00,6.227147674374282627e-01,3.694695875793695405e-01,1.330139323137700669e-01,-3.179433569312095642e-02,2.208001250401139259e+00
8.833654476422816426e-01,2.507033456116914749e+00,6.227147674374282627e-01,9.876742471009491986e-02,1.766281764023006073e-01,-3.179433569312095642e-02,2.208001250401139259e+00
8.833654476422816426e-01,2.507033456116914749e+00,6.227147674374282627e-01,9.876742471009491986e-02,1.330139323137700669e-01,4.031812027096748352e-01,2.208001250401139259e+00
8.833654476422816426e-01,2.507033456116914749e+00,6.227147674374282627e-01,9.876742471009491986e-02,1.330139323137700669e-01,-3.179433569312095642e-02,1.135643590241670609e+00
8.833654476422816426e-01,2.932581255212426186e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.766281764023006073e-01,4.031812027096748352e-01,1.135643590241670609e+00
6.878801154717802957e-01,2.507033456116914749e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.766281764023006073e-01,4.031812027096748352e-01,1.135643590241670609e+00
6.878801154717802957e-01,2.932581255212426186e+00,6.227147674374282627e-01,3.694695875793695405e-01,1.766281764023006073e-01,4.031812027096748352e-01,1.135643590241670609e+00
6.878801154717802957e-01,2.932581255212426186e+00,9.086532550491392968e-01,9.876742471009491986e-02,1.766281764023006073e-01,4.031812027096748352e-01,1.135643590241670609e+00
6.878801154717802957e-01,2.932581255212426186e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.330139323137700669e-01,4.031812027096748352e-01,1.135643590241670609e+00
6.878801154717802957e-01,2.932581255212426186e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.766281764023006073e-01,-3.179433569312095642e-02,1.135643590241670609e+00
6.878801154717802957e-01,2.932581255212426186e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.766281764023006073e-01,4.031812027096748352e-01,2.208001250401139259e+00
6.878801154717802957e-01,2.932581255212426186e+00,9.086532550491392968e-01,3.694695875793695405e-01,1.766281764023006073e-01,4.031812027096748352e-01,1.135643590241670609e+00
2.519296353403479016e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.167119724676013215e-01,1.183285310864448547e+00,1.231352591887116432e+00
3.782833556272089393e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.167119724676013215e-01,1.183285310864448547e+00,1.231352591887116432e+00
2.519296353403479016e-01,1.935572205111384392e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.167119724676013215e-01,1.183285310864448547e+00,1.231352591887116432e+00
2.519296353403479016e-01,1.864696361124515533e+00,6.081607573851942616e-01,3.663638000655919380e-01,7.167119724676013215e-01,1.183285310864448547e+00,1.231352591887116432e+00
2.519296353403479016e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.105518139898776758e-02,7.167119724676013215e-01,1.183285310864448547e+00,1.231352591887116432e+00
2.519296353403479016e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.843023530207574590e-01,1.183285310864448547e+00,1.231352591887116432e+00
2.519296353403479016e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.167119724676013215e-01,-9.116590097546577454e-01,1.231352591887116432e+00
2.519296353403479016e-01,1.864696361124515533e+00,9.640828663296997503e-01,3.663638000655919380e-01,7.167119724676013215e-01,1.183285310864448547e+00,2.299876287579536438e+00
2.519296353403479016e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.843023530207574590e-01,-9.116590097546577454e-01,2.299876287579536438e+00
3.782833556272089393e-01,1.864696361124515533e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.843023530207574590e-01,-9.116590097546577454e-01,2.299876287579536438e+00
3.782833556272089393e-01,1.935572205111384392e+00,9.640828663296997503e-01,3.105518139898776758e-02,7.843023530207574590e-01,-9.116590097546577454e-01,2.299876287579536438e+00
3.782833556272089393e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.663638000655919380e-01,7.843023530207574590e-01,-9.116590097546577454e-01,2.299876287579536438e+00
3.782833556272089393e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.167119724676013215e-01,-9.116590097546577454e-01,2.299876287579536438e+00
3.782833556272089393e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.843023530207574590e-01,1.183285310864448547e+00,2.299876287579536438e+00
3.782833556272089393e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.843023530207574590e-01,-9.116590097546577454e-01,1.231352591887116432e+00
3.782833556272089393e-01,1.935572205111384392e+00,6.081607573851942616e-01,3.105518139898776758e-02,7.843023530207574590e-01,-9.116590097546577454e-01,2.299876287579536438e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.250418156106025247e-01,3.139410526584834327e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.415779484342784222e-01,2.826232966035604477e+00,8.250418156106025247e-01,3.139410526584834327e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.702319486066699028e+00,8.250418156106025247e-01,3.139410526584834327e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.573581688571720871e-01,3.139410526584834327e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.250418156106025247e-01,3.202969707362354201e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.250418156106025247e-01,3.139410526584834327e-01,8.652309164404868858e-01,4.677600264549255371e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.250418156106025247e-01,3.139410526584834327e-01,5.868838813155889955e-01,5.678844116628170013e-01,2.325467936694622040e+00
5.993251440115272832e-02,2.826232966035604477e+00,8.250418156106025247e-01,3.139410526584834327e-01,5.868838813155889955e-01,4.677600264549255371e-01,2.726397780701518059e+00
5.993251440115272832e-02,2.702319486066699028e+00,8.573581688571720871e-01,3.202969707362354201e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.826232966035604477e+00,8.573581688571720871e-01,3.202969707362354201e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.250418156106025247e-01,3.202969707362354201e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.573581688571720871e-01,3.139410526584834327e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.573581688571720871e-01,3.202969707362354201e-01,5.868838813155889955e-01,5.678844116628170013e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.573581688571720871e-01,3.202969707362354201e-01,8.652309164404868858e-01,4.677600264549255371e-01,2.726397780701518059e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.573581688571720871e-01,3.202969707362354201e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.325467936694622040e+00
5.415779484342784222e-01,2.702319486066699028e+00,8.573581688571720871e-01,3.202969707362354201e-01,8.652309164404868858e-01,5.678844116628170013e-01,2.726397780701518059e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.762283821497112379e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.364618323743343353e+00
4.780007661227136939e-01,1.558903485536575317e+00,7.762283821497112379e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.364618323743343353e+00
8.286528117302804919e-01,1.699084782972931862e+00,7.762283821497112379e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.364618323743343353e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.571968307252973096e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.364618323743343353e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.762283821497112379e-01,7.937066270038485583e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.364618323743343353e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.762283821497112379e-01,4.074091849848628100e-02,1.175902958959341021e-01,-1.318229328840970993e+00,1.364618323743343353e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.762283821497112379e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.218910999596118927e-01,1.364618323743343353e+00
8.286528117302804919e-01,1.558903485536575317e+00,7.762283821497112379e-01,4.074091849848628100e-02,2.277335134334861899e-01,-1.318229328840970993e+00,1.841919714584946632e+00
8.286528117302804919e-01,1.699084782972931862e+00,7.571968307252973096e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.841919714584946632e+00
4.780007661227136939e-01,1.558903485536575317e+00,7.571968307252973096e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.841919714584946632e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.762283821497112379e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.841919714584946632e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.571968307252973096e-01,4.074091849848628100e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.841919714584946632e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.571968307252973096e-01,7.937066270038485583e-02,2.277335134334861899e-01,-1.218910999596118927e-01,1.841919714584946632e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.571968307252973096e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.318229328840970993e+00,1.841919714584946632e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.571968307252973096e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.364618323743343353e+00
4.780007661227136939e-01,1.699084782972931862e+00,7.571968307252973096e-01,7.937066270038485583e-02,1.175902958959341021e-01,-1.218910999596118927e-01,1.841919714584946632e+00
6.340595826134085566e-01,2.419931236654520035e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.580735338851809502e+00
1.585827267356217096e-01,2.419931236654520035e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.580735338851809502e+00
6.340595826134085566e-01,1.450786231085658073e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.580735338851809502e+00
6.340595826134085566e-01,2.419931236654520035e+00,6.726350807212293503e-01,2.147434549964964412e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.580735338851809502e+00
6.340595826134085566e-01,2.419931236654520035e+00,9.240966669190675553e-01,1.825127977970987803e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.580735338851809502e+00
6.340595826134085566e-01,2.419931236654520035e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.718242651782929564e-01,-7.843181602656841278e-01,2.580735338851809502e+00
6.340595826134085566e-01,2.419931236654520035e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.784070221707224513e-01,1.724040236324071884e+00,2.580735338851809502e+00
6.340595826134085566e-01,2.419931236654520035e+00,9.240966669190675553e-01,2.147434549964964412e-01,4.784070221707224513e-01,-7.843181602656841278e-01,2.124749558046460152e+00
6.340595826134085566e-01,1.450786231085658073e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.124749558046460152e+00
1.585827267356217096e-01,2.419931236654520035e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.124749558046460152e+00
1.585827267356217096e-01,1.450786231085658073e+00,9.240966669190675553e-01,1.825127977970987803e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.124749558046460152e+00
1.585827267356217096e-01,1.450786231085658073e+00,6.726350807212293503e-01,2.147434549964964412e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.124749558046460152e+00
1.585827267356217096e-01,1.450786231085658073e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.784070221707224513e-01,1.724040236324071884e+00,2.124749558046460152e+00
1.585827267356217096e-01,1.450786231085658073e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.718242651782929564e-01,-7.843181602656841278e-01,2.124749558046460152e+00
1.585827267356217096e-01,1.450786231085658073e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.580735338851809502e+00
1.585827267356217096e-01,1.450786231085658073e+00,6.726350807212293503e-01,1.825127977970987803e-01,4.718242651782929564e-01,1.724040236324071884e+00,2.124749558046460152e+00
4.973749163001776052e-01,1.215100370347499847e+00,6.802204058412462118e-01,1.406965155806392531e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.604208929464221001e+00
8.379740837588905977e-01,1.215100370347499847e+00,6.802204058412462118e-01,1.406965155806392531e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.604208929464221001e+00
4.973749163001776052e-01,2.446696529164910316e+00,6.802204058412462118e-01,1.406965155806392531e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.604208929464221001e+00
4.973749163001776052e-01,1.215100370347499847e+00,9.418961202353238749e-01,1.406965155806392531e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.604208929464221001e+00
4.973749163001776052e-01,1.215100370347499847e+00,6.802204058412462118e-01,2.401981390360742874e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.604208929464221001e+00
4.973749163001776052e-01,1.215100370347499847e+00,6.802204058412462118e-01,1.406965155806392531e-01,5.110793228261172327e-01,1.929709792137145996e+00,1.604208929464221001e+00
4.973749163001776052e-01,1.215100370347499847e+00,6.802204058412462118e-01,1.406965155806392531e-01,7.949175505898892213e-01,-1.215060073882341385e+00,1.604208929464221001e+00
4.973749163001776052e-01,1.215100370347499847e+00,6.802204058412462118e-01,1.406965155806392531e-01,7.949175505898892213e-01,1.929709792137145996e+00,1.443644454702734947e+00
4.973749163001776052e-01,2.446696529164910316e+00,9.418961202353238749e-01,2.401981390360742874e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.443644454702734947e+00
8.379740837588905977e-01,1.215100370347499847e+00,9.418961202353238749e-01,2.401981390360742874e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.443644454702734947e+00
8.379740837588905977e-01,2.446696529164910316e+00,6.802204058412462118e-01,2.401981390360742874e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.443644454702734947e+00
8.379740837588905977e-01,2.446696529164910316e+00,9.418961202353238749e-01,1.406965155806392531e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.443644454702734947e+00
8.379740837588905977e-01,2.446696529164910316e+00,9.418961202353238749e-01,2.401981390360742874e-01,7.949175505898892213e-01,-1.215060073882341385e+00,1.443644454702734947e+00
8.379740837588905977e-01,2.446696529164910316e+00,9.418961202353238749e-01,2.401981390360742874e-01,5.110793228261172327e-01,1.929709792137145996e+00,1.443644454702734947e+00
8.379740837588905977e-01,2.446696529164910316e+00,9.418961202353238749e-01,2.401981390360742874e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.604208929464221001e+00
8.379740837588905977e-01,2.446696529164910316e+00,9.418961202353238749e-01,2.401981390360742874e-01,5.110793228261172327e-01,-1.215060073882341385e+00,1.443644454702734947e+00
4.612828944530338315e-01,2.454266773536801338e+00,8.527485396992415811e-01,3.883404116518795468e-01,1.060715283267199965e-01,-1.460236337035894394e+00,1.450361965224146843e+00
